image_name,run_length,value,huffman_code,code_length
0000.jpg,18,1,10101001011010110,17
0000.jpg,19,1,10101001010101011,17
0000.jpg,24,1,10101001011111010,17
0000.jpg,25,1,10101001010111111,17
0000.jpg,29,-1,10101001011111001,17
0000.jpg,29,1,10101001011010011,17
0000.jpg,32,-1,10101001011111011,17
0000.jpg,39,-1,11111100000000101,17
0001.jpg,0,-1,101,3
0001.jpg,0,1,010,3
0001.jpg,0,-2,1000,4
0001.jpg,0,2,0001,4
0001.jpg,0,-3,01101,5
0001.jpg,0,3,11100,5
0001.jpg,7,-1,11001,5
0001.jpg,7,1,10010,5
0001.jpg,0,-5,000010,6
0001.jpg,0,-4,110001,6
0001.jpg,0,0,011110,6
0001.jpg,0,4,111101,6
0001.jpg,0,5,100111,6
0001.jpg,1,-1,110110,6
0001.jpg,1,1,110101,6
0001.jpg,5,1,000000,6
0001.jpg,6,-1,011001,6
0001.jpg,6,1,011101,6
0001.jpg,0,6,1001101,7
0001.jpg,0,7,0011011,7
0001.jpg,0,8,0000011,7
0001.jpg,4,-1,0011111,7
0001.jpg,4,1,0111111,7
0001.jpg,5,-1,1111101,7
0001.jpg,7,-2,0010101,7
0001.jpg,7,2,0011110,7
0001.jpg,0,-8,00101101,8
0001.jpg,0,-7,11101111,8
0001.jpg,0,-6,11111101,8
0001.jpg,0,9,11101101,8
0001.jpg,0,10,00100000,8
0001.jpg,0,127,11000000,8
0001.jpg,2,-1,00100101,8
0001.jpg,2,1,00101001,8
0001.jpg,3,-1,00100011,8
0001.jpg,3,1,00100001,8
0001.jpg,4,-2,00110011,8
0001.jpg,4,2,00111010,8
0001.jpg,5,-2,01110011,8
0001.jpg,5,2,01111101,8
0001.jpg,6,-2,11000011,8
0001.jpg,6,2,01110001,8
0001.jpg,7,3,00110101,8
0001.jpg,0,-10,000001010,9
0001.jpg,0,-9,110111010,9
0001.jpg,0,11,111100101,9
0001.jpg,0,12,001010000,9
0001.jpg,0,13,011000100,9
0001.jpg,0,14,011000111,9
0001.jpg,0,15,111111000,9
0001.jpg,0,16,111010011,9
0001.jpg,0,17,111011000,9
0001.jpg,0,18,111100110,9
0001.jpg,0,19,110100010,9
0001.jpg,0,20,110100100,9
0001.jpg,0,21,011000101,9
0001.jpg,0,22,001011101,9
0001.jpg,0,23,001000101,9
0001.jpg,0,24,001110010,9
0001.jpg,0,25,001100000,9
0001.jpg,0,26,001010001,9
0001.jpg,0,27,001110110,9
0001.jpg,0,29,000011001,9
0001.jpg,0,32,001000100,9
0001.jpg,0,36,000011111,9
0001.jpg,0,37,001011000,9
0001.jpg,0,38,011100001,9
0001.jpg,0,39,110111101,9
0001.jpg,0,40,111100001,9
0001.jpg,0,41,111010100,9
0001.jpg,0,42,001110011,9
0001.jpg,0,43,100110011,9
0001.jpg,0,44,011100101,9
0001.jpg,0,45,001001101,9
0001.jpg,0,46,001001001,9
0001.jpg,0,47,000001001,9
0001.jpg,0,48,001100101,9
0001.jpg,0,49,011000011,9
0001.jpg,0,50,011111001,9
0001.jpg,0,51,111011100,9
0001.jpg,0,52,111010110,9
0001.jpg,0,53,111011101,9
0001.jpg,0,54,110111011,9
0001.jpg,0,55,110100001,9
0001.jpg,0,56,011000000,9
0001.jpg,0,57,011000010,9
0001.jpg,0,58,000011011,9
0001.jpg,0,59,001001110,9
0001.jpg,1,-2,111010001,9
0001.jpg,1,2,011100000,9
0001.jpg,3,-2,001100010,9
0001.jpg,3,2,110100011,9
0001.jpg,4,-3,001011110,9
0001.jpg,4,3,110000100,9
0001.jpg,5,-3,001110000,9
0001.jpg,5,3,100110000,9
0001.jpg,6,-3,001110001,9
0001.jpg,6,3,100110001,9
0001.jpg,6,4,000001011,9
0001.jpg,7,-4,000011000,9
0001.jpg,7,-3,111100111,9
0001.jpg,7,4,110111111,9
0001.jpg,8,-1,111110011,9
0001.jpg,8,1,111110000,9
0001.jpg,15,-1,110100000,9
0001.jpg,15,1,111110010,9
0001.jpg,0,-12,0110001100,10
0001.jpg,0,-11,1101001100,10
0001.jpg,0,28,1111100010,10
0001.jpg,0,30,1111000111,10
0001.jpg,0,31,1111111000,10
0001.jpg,0,33,1111110010,10
0001.jpg,0,34,1110101011,10
0001.jpg,0,35,1111111101,10
0001.jpg,0,60,1111111011,10
0001.jpg,0,61,1101110010,10
0001.jpg,0,62,1110100101,10
0001.jpg,0,63,1101001101,10
0001.jpg,0,64,0000111010,10
0001.jpg,0,123,0000111000,10
0001.jpg,0,124,0010011001,10
0001.jpg,3,-4,0011000110,10
0001.jpg,3,-3,1111001001,10
0001.jpg,3,3,1111111001,10
0001.jpg,3,4,0011000111,10
0001.jpg,4,-4,1101001111,10
0001.jpg,4,4,1111111110,10
0001.jpg,4,5,0011001000,10
0001.jpg,5,-4,1110100001,10
0001.jpg,5,4,1111000000,10
0001.jpg,5,5,0010010001,10
0001.jpg,6,-5,0011000010,10
0001.jpg,6,-4,1111111111,10
0001.jpg,6,5,0111001000,10
0001.jpg,6,6,0000110101,10
0001.jpg,7,-5,1101110000,10
0001.jpg,7,5,1101111100,10
0001.jpg,7,6,0111110001,10
0001.jpg,12,-1,0010111111,10
0001.jpg,13,-1,1100001010,10
0001.jpg,13,1,0011010000,10
0001.jpg,14,-1,1101110001,10
0001.jpg,14,1,1001100100,10
0001.jpg,0,-16,00111011101,11
0001.jpg,0,-15,00110000110,11
0001.jpg,0,-14,11101011100,11
0001.jpg,0,-13,11111110100,11
0001.jpg,0,65,01100000101,11
0001.jpg,0,66,00110100010,11
0001.jpg,0,68,00110000111,11
0001.jpg,0,71,00101110000,11
0001.jpg,0,78,00000100001,11
0001.jpg,0,107,00100110001,11
0001.jpg,0,122,11101100100,11
0001.jpg,0,125,10011001011,11
0001.jpg,0,126,00101100111,11
0001.jpg,1,-3,11011110010,11
0001.jpg,1,3,11101100101,11
0001.jpg,2,-2,11101011111,11
0001.jpg,2,2,11101100110,11
0001.jpg,2,3,00101100110,11
0001.jpg,3,-7,00101100101,11
0001.jpg,3,-6,00001110011,11
0001.jpg,3,-5,01110010011,11
0001.jpg,3,5,11101010100,11
0001.jpg,3,6,11000010110,11
0001.jpg,3,7,00111011110,11
0001.jpg,4,-6,11010010110,11
0001.jpg,4,-5,11101001001,11
0001.jpg,4,6,11101011110,11
0001.jpg,4,7,00101100100,11
0001.jpg,5,-6,01110010010,11
0001.jpg,5,-5,11110000011,11
0001.jpg,5,6,11011100110,11
0001.jpg,5,7,00100111100,11
0001.jpg,6,-7,00100111101,11
0001.jpg,6,-6,11011111011,11
0001.jpg,6,7,11011100111,11
0001.jpg,7,-14,00100100001,11
0001.jpg,7,-7,00100111110,11
0001.jpg,7,-6,11011110011,11
0001.jpg,7,7,00000100011,11
0001.jpg,9,1,01100011011,11
0001.jpg,12,1,11111000110,11
0001.jpg,0,-21,000011101101,12
0001.jpg,0,-20,001100100111,12
0001.jpg,0,-19,011111000001,12
0001.jpg,0,-18,001110111110,12
0001.jpg,0,-17,111011001111,12
0001.jpg,0,67,111100100001,12
0001.jpg,0,69,111111001101,12
0001.jpg,0,70,111111001111,12
0001.jpg,0,72,111110001110,12
0001.jpg,0,73,111111110000,12
0001.jpg,0,74,111111110001,12
0001.jpg,0,75,111011001110,12
0001.jpg,0,76,111010000000,12
0001.jpg,0,77,110111100010,12
0001.jpg,0,79,110100101111,12
0001.jpg,0,80,111010101010,12
0001.jpg,0,81,111100010010,12
0001.jpg,0,82,110111100001,12
0001.jpg,0,83,001100100101,12
0001.jpg,0,91,000001000101,12
0001.jpg,0,95,001011100011,12
0001.jpg,0,96,011111000010,12
0001.jpg,0,103,000011101100,12
0001.jpg,0,106,001001111110,12
0001.jpg,0,108,111100100011,12
0001.jpg,0,109,000011010000,12
0001.jpg,0,121,110000101110,12
0001.jpg,1,-5,000011100101,12
0001.jpg,1,-4,110111110101,12
0001.jpg,1,4,110100101001,12
0001.jpg,2,-6,000011010010,12
0001.jpg,2,-4,001110111001,12
0001.jpg,2,-3,111100010011,12
0001.jpg,2,4,110100101110,12
0001.jpg,3,-8,111100010000,12
0001.jpg,3,8,110111100000,12
0001.jpg,3,9,111010101011,12
0001.jpg,3,10,001001111111,12
0001.jpg,3,11,001100100100,12
0001.jpg,4,-9,001101000110,12
0001.jpg,4,-8,111100000101,12
0001.jpg,4,-7,111111101011,12
0001.jpg,4,8,111010000010,12
0001.jpg,4,9,111100010001,12
0001.jpg,4,10,110100101000,12
0001.jpg,4,11,000011100100,12
0001.jpg,5,-10,000011010011,12
0001.jpg,5,-9,011000001001,12
0001.jpg,5,-7,110111100011,12
0001.jpg,5,8,110000101111,12
0001.jpg,5,9,001011100010,12
0001.jpg,5,10,000011010001,12
0001.jpg,6,-13,011111000011,12
0001.jpg,6,-11,011000001000,12
0001.jpg,6,-10,001110111111,12
0001.jpg,6,-9,011111000000,12
0001.jpg,6,-8,111010000001,12
0001.jpg,6,8,110111110100,12
0001.jpg,6,9,110100101010,12
0001.jpg,6,10,001011100100,12
0001.jpg,7,-13,011000001101,12
0001.jpg,7,-12,001101001000,12
0001.jpg,7,-11,011000001100,12
0001.jpg,7,-9,111100100010,12
0001.jpg,7,-8,111100010100,12
0001.jpg,7,8,001101001001,12
0001.jpg,7,9,001011100101,12
0001.jpg,7,10,000011101110,12
0001.jpg,9,-1,111111001110,12
0001.jpg,21,-1,001001100001,12
0001.jpg,23,-1,001101000111,12
0001.jpg,0,-28,0000111011110,13
0001.jpg,0,-25,0011010010101,13
0001.jpg,0,-24,0010111001100,13
0001.jpg,0,-23,1110100000110,13
0001.jpg,0,-22,0010111110101,13
0001.jpg,0,84,1111000001001,13
0001.jpg,0,85,1101001010111,13
0001.jpg,0,86,1111111100100,13
0001.jpg,0,87,1111111100101,13
0001.jpg,0,88,1101001110000,13
0001.jpg,0,89,0110001101010,13
0001.jpg,0,90,1111110011001,13
0001.jpg,0,92,0000010000010,13
0001.jpg,0,93,0110000011110,13
0001.jpg,0,94,1111111010100,13
0001.jpg,0,97,1100000100001,13
0001.jpg,0,99,0010111110011,13
0001.jpg,0,100,1001100101001,13
0001.jpg,0,104,0110000011100,13
0001.jpg,0,105,0011001001101,13
0001.jpg,0,128,1110100100000,13
0001.jpg,1,5,1111000101010,13
0001.jpg,2,-9,0000010000011,13
0001.jpg,2,-8,1111000110000,13
0001.jpg,2,-7,0010111110000,13
0001.jpg,2,-5,1111000101111,13
0001.jpg,2,5,1111111010101,13
0001.jpg,2,6,1111100011111,13
0001.jpg,2,7,1111000101101,13
0001.jpg,2,9,0000111100110,13
0001.jpg,2,10,0000111100100,13
0001.jpg,2,11,0000010000001,13
0001.jpg,3,-17,0011010011000,13
0001.jpg,3,-14,0010111110001,13
0001.jpg,3,-12,1111000101011,13
0001.jpg,3,-11,1111000101100,13
0001.jpg,3,-10,0010111001111,13
0001.jpg,3,-9,1111000101110,13
0001.jpg,3,12,0011010010111,13
0001.jpg,3,13,0110000011111,13
0001.jpg,3,14,0000111100001,13
0001.jpg,3,16,0000010000000,13
0001.jpg,4,-16,0000111100101,13
0001.jpg,4,-15,0000111100111,13
0001.jpg,4,-12,0000111011111,13
0001.jpg,4,-11,1001100101011,13
0001.jpg,4,-10,0110001101001,13
0001.jpg,4,12,1111110011000,13
0001.jpg,4,13,1101001110010,13
0001.jpg,4,14,1110101110101,13
0001.jpg,5,-15,0010111110110,13
0001.jpg,5,-13,0010111001110,13
0001.jpg,5,-12,0010111110111,13
0001.jpg,5,-11,0110000011101,13
0001.jpg,5,-8,1111111100111,13
0001.jpg,5,11,1110101110111,13
0001.jpg,5,12,0110001101000,13
0001.jpg,5,15,0011010011001,13
0001.jpg,6,-14,1100000100010,13
0001.jpg,6,-12,1001100101000,13
0001.jpg,6,11,0011001001100,13
0001.jpg,6,12,0110001101011,13
0001.jpg,6,13,1101001110110,13
0001.jpg,6,14,0000111101000,13
0001.jpg,7,-16,0000010001000,13
0001.jpg,7,-15,1101001110111,13
0001.jpg,7,-10,1111000110001,13
0001.jpg,7,11,1110101110110,13
0001.jpg,7,12,0011010010110,13
0001.jpg,8,-2,0011010010100,13
0001.jpg,8,2,1101001110101,13
0001.jpg,10,-1,0000111100000,13
0001.jpg,10,1,1101001110001,13
0001.jpg,11,-1,0010111110010,13
0001.jpg,11,1,1100000100000,13
0001.jpg,15,-2,1111111100110,13
0001.jpg,15,2,0010111110100,13
0001.jpg,16,-1,1111100011110,13
0001.jpg,16,1,1101001110011,13
0001.jpg,17,1,0000111100010,13
0001.jpg,20,-1,1101001110100,13
0001.jpg,21,1,0010111001101,13
0001.jpg,22,-1,1110100000111,13
0001.jpg,22,1,0000111100011,13
0001.jpg,23,1,1001100101010,13
0001.jpg,0,-31,00110100110111,14
0001.jpg,0,-30,00001111010100,14
0001.jpg,0,-29,00110100110100,14
0001.jpg,0,-27,00110100111011,14
0001.jpg,0,-26,11110001100100,14
0001.jpg,0,98,11101001000101,14
0001.jpg,0,101,11000001001011,14
0001.jpg,0,102,11000001010000,14
0001.jpg,0,110,00110100111111,14
0001.jpg,0,112,00000100010011,14
0001.jpg,0,113,11000001001010,14
0001.jpg,0,114,11101001000010,14
0001.jpg,0,115,00110100111010,14
0001.jpg,0,116,00110100111110,14
0001.jpg,1,-7,00110100110110,14
0001.jpg,1,-6,11110001100111,14
0001.jpg,1,6,11101001000110,14
0001.jpg,1,7,11000001001001,14
0001.jpg,2,-16,00110100111000,14
0001.jpg,2,-14,00110100111101,14
0001.jpg,2,-13,11000001001000,14
0001.jpg,2,-12,00110100111001,14
0001.jpg,2,8,11000001000110,14
0001.jpg,2,13,00001111010101,14
0001.jpg,3,-24,00001111011000,14
0001.jpg,3,-21,00110100111100,14
0001.jpg,3,-20,11101001000100,14
0001.jpg,3,-15,11000001010010,14
0001.jpg,3,-13,00001111010111,14
0001.jpg,3,15,11110000010001,14
0001.jpg,3,17,00001111010011,14
0001.jpg,3,18,11000001010011,14
0001.jpg,3,21,00001111010110,14
0001.jpg,4,-22,00110100110101,14
0001.jpg,4,-18,11101011101000,14
0001.jpg,4,-14,11101001000011,14
0001.jpg,4,-13,11110001101000,14
0001.jpg,4,16,11000001010001,14
0001.jpg,4,17,00001111010010,14
0001.jpg,4,18,11000001001100,14
0001.jpg,4,19,11000001001101,14
0001.jpg,5,-18,00111011100001,14
0001.jpg,5,-17,11000001010111,14
0001.jpg,5,-16,11000001010100,14
0001.jpg,5,-14,11000001011000,14
0001.jpg,5,13,00001111011001,14
0001.jpg,5,14,11110001101010,14
0001.jpg,6,-17,11000001010110,14
0001.jpg,6,-16,11110001101100,14
0001.jpg,6,-15,11101011101001,14
0001.jpg,6,15,00111011100000,14
0001.jpg,7,-26,00111011100011,14
0001.jpg,7,-17,00111011100010,14
0001.jpg,7,13,11110001101011,14
0001.jpg,7,14,11000001010101,14
0001.jpg,12,-2,11110001100110,14
0001.jpg,12,2,11000001000111,14
0001.jpg,13,-2,11110001101001,14
0001.jpg,14,-2,11110001100101,14
0001.jpg,14,2,11101001000111,14
0001.jpg,20,1,11000001001110,14
0001.jpg,29,1,11000001001111,14
0001.jpg,0,-40,110000010110100,15
0001.jpg,0,-38,000011110111111,15
0001.jpg,0,-35,000011110111010,15
0001.jpg,0,111,001001000000011,15
0001.jpg,0,117,000011110110111,15
0001.jpg,0,118,000011110110100,15
0001.jpg,0,119,110000010110010,15
0001.jpg,0,120,110000010111010,15
0001.jpg,1,-12,001001000000110,15
0001.jpg,1,-11,110000010110111,15
0001.jpg,1,-10,001001000000000,15
0001.jpg,1,-9,111100011011011,15
0001.jpg,1,8,000011110110110,15
0001.jpg,1,9,001001000001110,15
0001.jpg,1,10,111100100000000,15
0001.jpg,2,-17,110000010110110,15
0001.jpg,2,-15,110000011000001,15
0001.jpg,2,-11,001001000000111,15
0001.jpg,2,-10,000011110111101,15
0001.jpg,2,12,110000010111000,15
0001.jpg,2,14,001001000000100,15
0001.jpg,2,15,110000010111011,15
0001.jpg,2,16,000001000100101,15
0001.jpg,2,17,001001000001101,15
0001.jpg,2,18,001001000001100,15
0001.jpg,2,22,110000010110011,15
0001.jpg,2,27,000011110111011,15
0001.jpg,3,-34,000011110110101,15
0001.jpg,3,-27,111100100000111,15
0001.jpg,3,-25,110000011000110,15
0001.jpg,3,-22,110000011000111,15
0001.jpg,3,-19,111100011011010,15
0001.jpg,3,-18,110000010111101,15
0001.jpg,3,-16,110000011000100,15
0001.jpg,3,19,110000011001000,15
0001.jpg,3,20,110000010111100,15
0001.jpg,3,27,110000010111001,15
0001.jpg,3,31,110000011000101,15
0001.jpg,4,-26,001001000001010,15
0001.jpg,4,-24,111100100000010,15
0001.jpg,4,-23,111100100000101,15
0001.jpg,4,-21,001001000001001,15
0001.jpg,4,-20,001001100000001,15
0001.jpg,4,-19,111100100000100,15
0001.jpg,4,-17,000011110111100,15
0001.jpg,4,15,110000010110101,15
0001.jpg,4,20,111100011011100,15
0001.jpg,4,22,001001000001011,15
0001.jpg,4,24,110000010111111,15
0001.jpg,5,-22,001001000001000,15
0001.jpg,5,-19,111100100000001,15
0001.jpg,5,16,110000011001011,15
0001.jpg,5,17,110000011001010,15
0001.jpg,5,19,001001100000111,15
0001.jpg,5,21,001001000000001,15
0001.jpg,6,-34,001001100000100,15
0001.jpg,6,-26,110000011001001,15
0001.jpg,6,-21,001001000001111,15
0001.jpg,6,-20,001001100000110,15
0001.jpg,6,-19,001001100000010,15
0001.jpg,6,-18,110000011001110,15
0001.jpg,6,16,110000011001100,15
0001.jpg,6,18,001001100000101,15
0001.jpg,6,20,001001100000000,15
0001.jpg,6,23,001001000000010,15
0001.jpg,7,-22,110000011000011,15
0001.jpg,7,-21,110000011010010,15
0001.jpg,7,-20,110000011010000,15
0001.jpg,7,-19,110000011001111,15
0001.jpg,7,-18,110000011010001,15
0001.jpg,7,15,110000011001101,15
0001.jpg,7,17,001001100000011,15
0001.jpg,9,-2,110000011000010,15
0001.jpg,11,-2,110000010111110,15
0001.jpg,13,2,111100011011111,15
0001.jpg,14,-3,000011110111110,15
0001.jpg,15,-3,111100100000011,15
0001.jpg,15,3,111100100000110,15
0001.jpg,17,-1,111100011011110,15
0001.jpg,18,-1,110000011000000,15
0001.jpg,18,1,111100011011101,15
0001.jpg,19,-1,001001000000101,15
0001.jpg,28,1,111100000100001,15
0001.jpg,31,-1,000011110111001,15
0001.jpg,31,1,000011110111000,15
0001.jpg,0,-49,1100000111001010,16
0001.jpg,0,-44,1100000110100110,16
0001.jpg,0,-42,1100000110110001,16
0001.jpg,0,-36,1100000111000000,16
0001.jpg,1,-15,1100000110101000,16
0001.jpg,1,-8,1100000110110000,16
0001.jpg,2,-29,1100000110101110,16
0001.jpg,2,-28,1100000110100111,16
0001.jpg,2,23,1100000111000100,16
0001.jpg,2,24,1100000111000001,16
0001.jpg,2,28,1100000110111111,16
0001.jpg,2,33,1100000110111110,16
0001.jpg,3,-23,1100000110110010,16
0001.jpg,3,22,1100000111001100,16
0001.jpg,3,24,1100000110101101,16
0001.jpg,3,25,1100000110110100,16
0001.jpg,3,26,1100000110110011,16
0001.jpg,3,28,1100000110110110,16
0001.jpg,3,29,1100000110101001,16
0001.jpg,3,35,1100000110111101,16
0001.jpg,4,-31,1100000110111010,16
0001.jpg,4,23,1100000111000010,16
0001.jpg,4,28,1100000111001101,16
0001.jpg,4,29,1100000110110111,16
0001.jpg,4,30,1100000110110101,16
0001.jpg,5,-31,1100000111010101,16
0001.jpg,5,-27,1100000111000111,16
0001.jpg,5,-26,1100000111001011,16
0001.jpg,5,-24,1100000110101111,16
0001.jpg,5,-23,1100000111010110,16
0001.jpg,5,18,1100000111000101,16
0001.jpg,5,24,1100000111001111,16
0001.jpg,6,-30,1100000111010100,16
0001.jpg,6,-23,1100000111011001,16
0001.jpg,6,-22,1100000111010011,16
0001.jpg,7,-25,1100000111011000,16
0001.jpg,7,-23,1100000111010111,16
0001.jpg,7,16,1100000111010001,16
0001.jpg,7,23,1100000110101010,16
0001.jpg,8,-3,0000010001001000,16
0001.jpg,8,3,1100000111011010,16
0001.jpg,8,4,0000010001001001,16
0001.jpg,11,5,1100000110111011,16
0001.jpg,12,-3,1100000110101011,16
0001.jpg,14,-7,1100000111001110,16
0001.jpg,15,-4,1100000111010010,16
0001.jpg,15,4,1100000111010000,16
0001.jpg,24,-1,1100000111001000,16
0001.jpg,24,1,1100000110111001,16
0001.jpg,25,-1,1100000110111100,16
0001.jpg,25,1,1100000111000110,16
0001.jpg,26,-1,1100000110111000,16
0001.jpg,30,-1,1100000111000011,16
0001.jpg,30,1,1100000110101100,16
0001.jpg,39,-1,1100000111001001,16
0001.jpg,0,-51,11000001111001101,17
0001.jpg,0,-47,11000001110111000,17
0001.jpg,0,-39,11000001111100101,17
0001.jpg,0,-34,11000001111100001,17
0001.jpg,1,-37,11000001111001111,17
0001.jpg,1,-25,11000001111000101,17
0001.jpg,1,-23,11000001111001110,17
0001.jpg,1,-22,11000001111000010,17
0001.jpg,1,11,11000001111011001,17
0001.jpg,1,12,11000001111100100,17
0001.jpg,1,15,11000001111111000,17
0001.jpg,1,18,11000001111010011,17
0001.jpg,1,30,11000001111000001,17
0001.jpg,2,-46,11000001110111110,17
0001.jpg,2,-40,11000001111010010,17
0001.jpg,2,-37,11000001110111100,17
0001.jpg,2,-35,11010010101100110,17
0001.jpg,2,-33,11000001111010110,17
0001.jpg,2,-32,11000001111001010,17
0001.jpg,2,-27,11000001111010101,17
0001.jpg,2,-25,11000001111001000,17
0001.jpg,2,-24,11000001111000100,17
0001.jpg,2,-23,11010010101101001,17
0001.jpg,2,-22,11000001111001011,17
0001.jpg,2,-21,11000001111100010,17
0001.jpg,2,-20,11000001111111010,17
0001.jpg,2,-18,11000001111010100,17
0001.jpg,2,25,11000001110111010,17
0001.jpg,2,29,11000001111011011,17
0001.jpg,2,35,11000001111000011,17
0001.jpg,2,40,11000001111000000,17
0001.jpg,3,-48,11010010101101010,17
0001.jpg,3,-40,11010010101100100,17
0001.jpg,3,-36,11000001110111101,17
0001.jpg,3,-31,11000001111001001,17
0001.jpg,3,-29,11010010101100101,17
0001.jpg,3,-28,11000001111101111,17
0001.jpg,3,23,11000001111111001,17
0001.jpg,3,32,11000001111101110,17
0001.jpg,3,34,11000001111010000,17
0001.jpg,3,37,11000001111011000,17
0001.jpg,4,-36,11000001111101101,17
0001.jpg,4,-35,11010010101100010,17
0001.jpg,4,-33,11000001111100011,17
0001.jpg,4,-32,11000001111101010,17
0001.jpg,4,-30,11000001111100110,17
0001.jpg,4,21,11000001111111011,17
0001.jpg,4,26,11000001110111011,17
0001.jpg,4,31,11000001111010111,17
0001.jpg,4,32,11000001111110101,17
0001.jpg,4,33,11000001111011100,17
0001.jpg,4,39,11000001111000111,17
0001.jpg,4,44,11000001111011010,17
0001.jpg,5,-36,11010010101101000,17
0001.jpg,5,-35,11000001111111111,17
0001.jpg,5,-28,11000001111110001,17
0001.jpg,5,-21,11000001110111111,17
0001.jpg,5,-20,11000001111100111,17
0001.jpg,5,20,11000001111110010,17
0001.jpg,5,25,11000001111010001,17
0001.jpg,5,27,11000001111110110,17
0001.jpg,5,28,11000001111000110,17
0001.jpg,6,-35,11010010101100000,17
0001.jpg,6,-32,11000001111110000,17
0001.jpg,6,-27,11110000010000001,17
0001.jpg,6,-25,11110000010000010,17
0001.jpg,6,-24,11010010101100011,17
0001.jpg,6,17,11110000010000000,17
0001.jpg,6,19,11010010101101100,17
0001.jpg,6,21,11000001111101100,17
0001.jpg,6,22,11000001111111100,17
0001.jpg,6,24,11000001111111110,17
0001.jpg,6,25,11000001111011101,17
0001.jpg,6,26,11000001111110011,17
0001.jpg,6,28,11000001111101000,17
0001.jpg,6,32,11000001111110100,17
0001.jpg,6,35,11000001110111001,17
0001.jpg,7,-33,11010010101100111,17
0001.jpg,7,-24,11110000010000011,17
0001.jpg,11,-4,11000001110110111,17
0001.jpg,11,4,11000001111011110,17
0001.jpg,13,-5,11010010101101011,17
0001.jpg,13,-4,11000001111011111,17
0001.jpg,13,-3,11000001111101011,17
0001.jpg,13,7,11010010101101110,17
0001.jpg,14,-4,11000001111001100,17
0001.jpg,14,7,11010010101101111,17
0001.jpg,15,-11,11010010101101101,17
0001.jpg,15,7,11000001111111101,17
0001.jpg,19,1,11000001111100000,17
0001.jpg,23,-2,11000001110110110,17
0001.jpg,23,2,11010010101100001,17
0001.jpg,23,6,11000001111110111,17
0001.jpg,37,-1,11000001111101001,171001,9
0000.jpg,0,43,000001001,9
0000.jpg,0,44,010100111,9
0000.jpg,0,45,010110100,9
0000.jpg,0,46,001110001,9
0000.jpg,0,47,010000010,9
0000.jpg,0,48,000111111,9
0000.jpg,0,49,010000011,9
0000.jpg,0,50,001101101,9
0000.jpg,0,51,000001011,9
0000.jpg,0,52,000110100,9
0000.jpg,0,53,000110001,9
0000.jpg,0,54,001101111,9
0000.jpg,0,55,010101101,9
0000.jpg,0,56,010001011,9
0000.jpg,0,57,101010011,9
0000.jpg,0,58,101011000,9
0000.jpg,0,59,010101111,9
0000.jpg,1,-2,111110011,9
0000.jpg,1,2,111010010,9
0000.jpg,2,-1,111111011,9
0000.jpg,3,-2,011110001,9
0000.jpg,3,2,101100000,9
0000.jpg,4,-3,001101100,9
0000.jpg,4,3,010001000,9
0000.jpg,5,-3,101100010,9
0000.jpg,5,3,101011010,9
0000.jpg,6,-3,101100101,9
0000.jpg,6,3,101100011,9
0000.jpg,7,-3,111010011,9
0000.jpg,7,4,010110110,9
0000.jpg,15,-1,111000011,9
0000.jpg,0,-13,0000110011,10
0000.jpg,0,-12,0011100110,10
0000.jpg,0,-11,1110011011,10
0000.jpg,0,28,1110101000,10
0000.jpg,0,29,1111101011,10
0000.jpg,0,30,1011011000,10
0000.jpg,0,31,1011011001,10
0000.jpg,0,32,1011001000,10
0000.jpg,0,33,1011010010,10
0000.jpg,0,34,1010110110,10
0000.jpg,0,35,1011011101,10
0000.jpg,0,36,1010110111,10
0000.jpg,0,37,1010110010,10
0000.jpg,0,38,1110101001,10
0000.jpg,0,60,1110101101,10
0000.jpg,0,61,1010110011,10
0000.jpg,0,62,0111111000,10
0000.jpg,0,63,0011101010,10
0000.jpg,0,64,0101101011,10
0000.jpg,0,65,0011100001,10
0000.jpg,0,127,0001101111,10
0000.jpg,0,128,0111111001,10
0000.jpg,1,-3,0111101000,10
0000.jpg,1,3,0100010011,10
0000.jpg,2,-2,0001100000,10
0000.jpg,3,-4,0011010000,10
0000.jpg,3,-3,1011011010,10
0000.jpg,3,3,1110011010,10
0000.jpg,3,4,0100010101,10
0000.jpg,4,-4,1011010000,10
0000.jpg,4,4,1010111100,10
0000.jpg,4,5,0111100000,10
0000.jpg,5,-5,0000011001,10
0000.jpg,5,-4,1011001101,10
0000.jpg,5,4,1011011100,10
0000.jpg,5,5,0111100001,10
0000.jpg,6,-4,1011001111,10
0000.jpg,6,4,1110011111,10
0000.jpg,6,5,0111101010,10
0000.jpg,7,-5,0101101010,10
0000.jpg,7,-4,1111110101,10
0000.jpg,7,5,1110011100,10
0000.jpg,7,6,0001111101,10
0000.jpg,7,7,0101001101,10
0000.jpg,13,-1,0000011000,10
0000.jpg,13,1,0000111101,10
0000.jpg,14,-1,1111110001,10
0000.jpg,14,1,1110101111,10
0000.jpg,0,-17,00111000001,11
0000.jpg,0,-15,01111110110,11
0000.jpg,0,-14,11111010101,11
0000.jpg,0,66,11101010100,11
0000.jpg,0,67,10110110111,11
0000.jpg,0,68,10110011100,11
0000.jpg,0,69,11111000001,11
0000.jpg,0,70,11111010100,11
0000.jpg,0,71,11111001011,11
0000.jpg,0,72,11111000010,11
0000.jpg,0,73,11111001000,11
0000.jpg,0,74,10110100010,11
0000.jpg,0,75,01111110111,11
0000.jpg,0,76,00111010110,11
